id,ha,variety,sdate,hdate,yield21,lat,lon,field_area,perimeter,ratio,prediction,HIGH,LOW,clay_mean,sand_mean,silt_mean,occont_mean,var_code,len_season,peak_ndvi,trapezoidal_ndvi_sow2harvest,ndwi_sowingday
189,0.76,FIDEL,2021-04-14,2021-09-23,3050.0,38.514607295446304,22.998987845455257,7672.518126453982,473.83289732895537,0.0617571558019827,0.0,22.2,7.7,33.7399749755859,16.2475738525391,50.012451171875,14.5117807388306,6.0,162.0,0.7269999980926514,65.57102840948563,-0.3430000030994414
188,0.48,FIDEL,2021-04-14,2021-09-23,3200.0,38.51387653811084,22.990489399566957,4870.737509519111,454.9763790699427,0.0934101618452567,0.0,22.2,7.7,32.697744003661,18.8885573415729,48.4136986795719,13.5405568087746,6.0,162.0,0.7120000123977661,69.43546955883502,-0.3359600031375885
273,2.52,ELPIDA,2021-04-14,2021-09-18,2000.0,38.5291514990599,22.979014346404668,25440.79364735932,708.0918720871043,0.0278329317041806,0.0,22.2,7.7,32.4605493749562,20.9550376874209,46.5844129376229,14.9510126630893,4.0,157.0,0.7120000123977661,68.35947377826159,-0.2534399974346161
276,1.26,DP 396,2021-04-14,2021-09-18,1800.0,38.530081797591706,22.978074342981383,12682.9813117072,456.6441251597198,0.0360044782797407,0.0,22.2,7.7,30.5460815429687,22.9087982177734,46.5451202392578,14.8209934234619,2.0,157.0,0.781000018119812,99.13183089994467,-0.4115999996662139
236,1.42,ST 463,2021-04-15,2021-09-13,0.0,38.47402607370712,22.941305867977032,14325.241149181264,533.7435757182905,0.0372589592147142,1.0,21.7,5.3,38.9333214696395,13.6405319348076,47.4261465955529,16.4662908325078,12.0,151.0,0.2809999883174896,32.026249775180105,-0.3785925949061358
260,1.82,FIDEL,2021-04-15,2021-09-14,2300.0,38.47804706495511,22.954359622402496,18330.398854029423,575.3639087107015,0.0313885100533,1.0,21.7,5.3,43.6227073669434,12.8480987548828,43.5291938781738,12.6486196517944,6.0,152.0,0.8059999942779541,74.05425942569971,-0.2925199997425079
229,0.6,ST 402,2021-04-15,2021-09-17,2400.0,38.52515889993959,22.95596416869741,6090.026624277665,461.4329324650102,0.0757686231822903,0.0,21.7,5.3,36.316882931127,18.803651124588,44.879465944285,15.898263055715,11.0,155.0,0.7829999923706055,68.17277558669447,-0.3438799941539764
154,3.15,FIDEL,2021-04-17,2021-09-26,5060.0,38.4780002203098,22.982800441075707,31828.59193320405,718.4174536542894,0.0225714494427516,0.0,13.9,10.9,37.2969706834049,19.5076338749047,43.1953954416904,12.1234186486779,6.0,162.0,0.8259999752044678,80.6603634481132,-0.2847599959373474
118,0.8,ST 402,2021-04-18,2021-09-23,3000.0,38.52640118467608,23.00920524231676,8111.980693172451,568.9591648001884,0.0701381310336524,0.0,20.7,11.4,35.8175996436357,18.1977631425937,45.9846372137706,13.987399545347,11.0,158.0,0.8230000138282776,85.8363998875022,-0.3037999987602234
270,4.13,ELPIDA,2021-04-18,2021-09-24,2600.0,38.51569286048412,22.96491178288383,41746.42002464984,866.6428685490647,0.02075969311949,0.0,20.7,11.4,35.164884206291,15.0210192136173,49.8140965800917,12.5979279459676,4.0,159.0,0.7379999756813049,79.20004970952868,-0.350600004196167
271,4.0,ST 402,2021-04-18,2021-09-24,2200.0,38.50642648669148,22.9626588472552,40350.43746972128,807.059578747272,0.0200012596976893,0.0,20.7,11.4,33.8819411502158,22.0685987820883,44.0494600676959,13.2292721199336,11.0,159.0,0.7710000276565552,75.52242280817948,-0.3047999858856201
119,1.8,ST 402,2021-04-18,2021-09-23,2900.0,38.52316107898474,23.002305422218104,18095.49481128174,568.0452221584135,0.0313915274537981,0.0,20.7,11.4,36.7947829232214,15.5263866242241,47.6788304525545,13.8402297077301,11.0,158.0,0.7440000176429749,64.91856136746131,-0.2217999994754791
52,2.75,ST 318,2021-04-19,2021-09-27,3700.0,38.47350207940309,23.02274491757209,27751.172659456184,670.5621361146784,0.0241633802053472,1.0,21.0,6.7,38.2643661499023,9.98851013183594,51.7471237182617,12.7179431915283,10.0,161.0,0.8569999933242798,93.22779437683523,-0.3024999916553497
120,1.29,ST 402,2021-04-19,2021-09-25,2000.0,38.52261701871991,22.99799056085325,12984.495085004331,487.7519944870644,0.037564186461926,1.0,21.0,6.7,37.2502174377441,15.1643524169922,47.5854301452637,13.5856294631958,11.0,159.0,0.621999979019165,58.33427171022845,-0.2612400013208388
19,0.29,FLORA,2021-04-19,2021-10-02,3400.0,38.509076342460006,23.016821966594755,3008.66801129973,231.63342643737255,0.076988695850596,1.0,21.0,6.7,34.3303451538086,19.3844528198242,46.2852020263672,13.1541557312012,7.0,166.0,0.7960000038146973,74.97087188474833,-0.3048599994182586
17,2.3,FLORA,2021-04-19,2021-09-17,2900.0,38.50740422340356,23.016189287577337,23204.353627323988,596.6868505174069,0.025714435321085,1.0,21.0,6.7,34.5572117338605,18.2308434337615,47.2119448323779,13.1307788889795,7.0,151.0,0.8080000281333923,69.00872023537755,-0.2982400053739547
16,2.74,CAMPO,2021-04-19,2021-09-21,3600.0,38.50332001756591,23.03479750674225,27665.572688383803,669.5274045817254,0.0242007426386241,1.0,21.0,6.7,31.0032443693533,19.577299809826,49.4194558208206,14.4369136169943,1.0,155.0,0.8769999742507935,89.53516967907548,-0.3252400135993957
76,3.15,ST 402,2021-04-19,2021-09-16,3000.0,38.45334170145287,23.00519912104152,31792.62774969153,977.2238193278974,0.0307374346978091,1.0,21.0,6.7,49.3866987806572,6.44574164923249,44.1675595701103,11.1347720626591,11.0,150.0,0.8000000119209291,70.79347212054792,-0.2461333294709523
55,1.33,FIDEL,2021-04-19,2021-09-20,4600.0,38.50466256542212,22.98289850655766,13382.262935086652,524.6148379494261,0.0392022515544774,1.0,21.0,6.7,28.9570636749268,24.8618240356445,46.1811141967773,19.3219451904297,6.0,154.0,0.8669999837875366,81.5700598490238,-0.3458599942922592
53,1.3,FIDEL,2021-04-19,2021-09-20,3800.0,38.47945425315245,22.981806886945694,13172.316409810674,567.2962011106447,0.0430673074849709,1.0,21.0,6.7,37.311619376067,19.8423442796383,42.8460363442947,12.1258774258315,6.0,154.0,0.8230000138282776,81.32973244537911,-0.3384666681289672
51,1.08,FIDEL,2021-04-19,2021-09-20,4600.0,38.47420207627864,22.97971742115984,10893.13908840269,417.6035946035842,0.0383363868958749,1.0,21.0,6.7,38.4933929195394,15.7799679262811,45.7266391541795,11.2787000775115,6.0,154.0,0.8489999771118164,80.39375682991175,-0.2680000066757202
49,3.97,FIDEL,2021-04-19,2021-09-21,4000.0,38.48405937653957,22.96396827915532,40089.94766778587,857.9048135753798,0.0213994994626731,1.0,21.0,6.7,42.3862074091074,14.8567408444215,42.7570517464711,12.2620455180664,6.0,155.0,0.8610000014305115,76.46912966905496,-0.2890000085035959
50,0.9,FIDEL,2021-04-19,2021-09-27,3600.0,38.48254125463964,23.04896973718089,9129.570359919995,478.5465747746899,0.0524172064958907,1.0,21.0,6.7,35.5375380798764,15.5192999663917,48.9431619537319,15.7636664983923,6.0,161.0,0.7760000228881836,77.30583168930241,-0.3315800070762635
73,6.0,ST 402,2021-04-20,2021-09-24,4400.0,38.45767743676386,23.00186484988183,60524.80777075448,1108.3253017518284,0.0183119177503174,0.0,21.7,7.4,48.0993692175934,8.45741774826561,43.4432130341409,11.5970717169379,11.0,157.0,0.8529999852180481,85.12091446753058,-0.2543199980258941
18,1.38,CAMPO,2021-04-20,2021-10-02,3300.0,38.48262970443042,22.988870250849462,13952.798674321652,542.9452211876505,0.0389129975900012,0.0,21.7,7.4,37.8371632147191,17.8549307631497,44.3079060221312,12.4968450322759,1.0,165.0,0.8820000290870667,89.88817494288088,-0.2893199956417083
15,1.21,ARMONIA,2021-04-20,2021-09-21,3000.0,38.49829848977046,23.00591161693057,12239.301164873725,558.6196852072634,0.0456414690415886,0.0,21.7,7.4,36.1347029331067,10.3107172693072,53.5545797975861,12.6782605373181,0.0,154.0,0.8389999866485596,78.10552979648114,-0.2740799987316131
58,1.1,LIDER,2021-04-20,2021-09-21,3600.0,38.47558250048398,23.04546801526489,11099.435989352856,432.78649587798463,0.0389917556435422,0.0,21.7,7.4,40.0755157470703,11.0426483154297,48.8818359375,16.3509254455566,8.0,154.0,0.8640000224113464,81.55055526022727,-0.2709999978542327
121,2.62,ARMONIA,2021-04-20,2021-09-24,3000.0,38.49068287911428,22.99574256989138,26375.49636148908,680.5448710725368,0.0258021635591359,0.0,21.7,7.4,41.9898818712527,1.91250551049129,56.097612618256,12.4140401266738,0.0,157.0,0.8330000042915344,79.94501686692237,-0.3079999983310699
117,1.85,ST 402,2021-04-20,2021-09-22,0.0,38.513600969147,23.00309533917873,18741.65412546763,630.3291507271475,0.0336325249899157,0.0,21.7,7.4,29.8716316223144,22.0937652587891,48.0346031188965,14.2906551361084,11.0,155.0,0.8980000019073486,45.36350470228837,-0.7662399768829345
155,1.7,FIDEL,2021-04-20,2021-09-15,3820.0,38.48969992890534,23.027077207634196,17268.574053503984,561.243229668854,0.0325008438988609,0.0,21.7,7.4,37.5337499137034,9.09934271306441,53.3669073732322,13.2024501228208,6.0,148.0,0.7910000085830688,75.43807922725166,-0.2996399927139282
128,0.9,ST 402,2021-04-20,2021-09-30,3280.0,38.46129949237798,23.046037824461035,9071.647535239988,385.9532973629312,0.0425450058397491,0.0,21.7,7.4,41.2404823303223,6.86248016357422,51.8970375061035,12.4387130737305,11.0,163.0,0.6499999761581421,66.48793499356934,-0.3620400059223175
161,2.06,ARMONIA,2021-04-20,2021-09-27,3000.0,38.5121093607009,22.965706236515157,20774.75802323309,663.6189709453097,0.0319435234914968,0.0,21.7,7.4,43.0185004117876,9.67445184758127,47.3070477406311,13.1934637246482,0.0,160.0,0.8040000200271606,80.14492070092604,-0.3271999931335449
70,0.97,ST 402,2021-04-21,2021-09-21,4050.0,38.50772589107573,22.977604829784923,9782.6487001196,496.0299581153321,0.0507050772567625,0.0,22.3,6.2,31.7753295898438,20.4316329956055,47.7930374145508,13.7488574981689,11.0,153.0,0.8337499871850014,74.22281949356199,-0.3185000020265578
72,1.5,FIDEL,2021-04-21,2021-10-05,3400.0,38.52174348718573,22.97543624354917,15653.869256347278,517.1839398282505,0.0330387287231586,0.0,22.3,6.2,39.7738456726074,15.5384979248047,44.6876564025879,12.1847944259644,6.0,167.0,0.8230000138282776,84.1639594398439,-0.286699994802475
9,3.0,FIDEL,2021-04-21,2021-09-18,3000.0,38.47914591464106,22.97319819988459,30327.8218621262,716.6453366449746,0.0236299639289272,0.0,22.3,6.2,35.9370728804079,20.6163587807659,43.4465683388262,11.7364498067015,6.0,150.0,0.7919999957084656,68.73108527894532,-0.3018000066280365
71,1.55,FIDEL,2021-04-21,2021-09-30,3200.0,38.48051082710074,22.9752886200708,15662.061721536114,619.427236520358,0.039549533613995,0.0,22.3,6.2,35.6207621223142,21.3370244636501,43.0422134140357,11.9647138341736,6.0,162.0,0.8199999928474426,82.30731811683093,-0.3160000145435333
75,1.8,ST 402,2021-04-21,2021-10-03,4470.0,38.45627251351209,23.001509209582235,18129.346830115883,816.9911532005873,0.0450645663551114,0.0,22.3,6.2,47.0178400833768,8.38728127804456,44.5948786385786,11.5998242783843,11.0,165.0,0.8700000047683716,90.65018838714276,-0.239960001707077
235,5.28,ST 402,2021-04-21,2021-09-13,3600.0,38.438654607670586,22.965645481000923,62602.03090918009,1168.6356563023894,0.0186676955895853,0.0,22.3,6.2,40.3634346355709,12.9816642578303,46.6549011065989,11.3901203840454,11.0,145.0,0.7749999761581421,68.88168258262533,-0.3611999988555908
156,0.88,FIDEL,2021-04-21,2021-09-17,3700.0,38.49158096779832,23.0381697680224,8838.542535989616,493.8247549039059,0.0558717404926325,0.0,22.3,6.2,33.5324516296387,12.2006072998047,54.2669410705566,13.4277420043945,6.0,149.0,0.8249999880790709,76.9006908276677,-0.2894000071287154
134,1.94,ST 402,2021-04-22,2021-09-25,3200.0,38.46268793883495,23.034024460654265,19658.77045207679,595.1661423232555,0.0302748406251613,0.0,25.2,5.9,37.4180335998535,9.75912475585938,52.8228416442871,12.4210739135742,11.0,156.0,0.8539999723434448,80.78911016340112,-0.2487200015783309
148,2.28,ST 402,2021-04-22,2021-09-12,2200.0,38.46199657454212,23.050582734852,23050.598421876177,623.4970700979698,0.0270490621842702,0.0,25.2,5.9,36.9514961242676,9.26276397705078,53.7857398986816,12.9998788833618,11.0,143.0,0.640999972820282,62.93446108589461,-0.2355999946594238
122,2.4,ST 402,2021-04-22,2021-09-26,3400.0,38.50576122011566,23.016156270533088,24224.085256667862,639.6842373827373,0.0264069512059969,0.0,25.2,5.9,34.5385902675194,18.0485161701274,47.4128935623531,13.1036006172012,11.0,157.0,0.8259999752044678,74.43610636546062,-0.2982799935340881
159,2.98,ST 402,2021-04-22,2021-09-15,3300.0,38.508442234972776,22.97026168745436,30101.50239408341,745.6398177736633,0.0247708505712399,0.0,25.2,5.9,43.3709133818581,11.3891274118318,45.2399592063101,13.2183534728403,11.0,146.0,0.8249999880790709,69.2146203225851,-0.2851599967479706
147,1.34,ST 402,2021-04-22,2021-09-22,2700.0,38.455195205594,23.06173441361842,13582.962923619592,466.94732852112537,0.0343774278960258,0.0,25.2,5.9,29.9014701843262,17.4157867431641,52.6827430725098,13.6971044540405,11.0,153.0,0.6000000238418579,59.00545505851507,-0.2354399979114532
146,2.75,ST 402,2021-04-22,2021-09-22,4500.0,38.463044740241855,23.054104354876557,27676.822819741443,717.9282625005177,0.025939692109039,0.0,25.2,5.9,35.8832603197217,10.0054664106373,54.1112732678132,12.950119809624,11.0,153.0,0.8579999804496765,77.63669556386196,-0.2372000014781951
133,0.48,ST 402,2021-04-22,2021-09-25,2900.0,38.47659065035343,23.052103850168184,4768.12553356445,314.0282127420286,0.06585988781786,0.0,25.2,5.9,35.5311737060547,12.7274703979492,51.7413558959961,16.5847606658936,11.0,156.0,0.7509999871253967,83.90573961347341,-0.3293199920654297
67,3.52,ST 402,2021-04-22,2021-09-28,3600.0,38.464564094169056,23.03917901309774,35551.161529241246,754.2136094838734,0.0212148795437674,0.0,25.2,5.9,41.6386152085436,6.8399080065384,51.521476784918,12.4376715507259,11.0,159.0,0.8500000238418579,87.4119326203423,-0.2750400030612945
232,1.23,ST 402,2021-04-22,2021-09-15,2800.0,38.50869130119829,22.972190833219667,12391.486246797713,445.44394584199415,0.0359475802151746,0.0,25.2,5.9,40.37939453125,14.9950332641602,44.6255722045898,13.1684503555298,11.0,146.0,0.8709999918937683,73.52404031574724,-0.2865999972820282
10,0.62,FIDEL,2021-04-22,2021-09-16,1800.0,38.423754531709626,22.979456285072448,6302.85415840492,352.6812302345978,0.0559557973849504,1.0,25.2,5.9,43.2187714212595,9.79518039584595,46.9860481828945,11.205342792821,6.0,147.0,0.8159999847412109,75.7698074683547,-0.3161333322525024
68,0.95,LIDER,2021-04-22,2021-09-22,3800.0,38.473518200022895,23.042422837293397,9625.162294902517,483.9759599141222,0.0502823687628037,0.0,25.2,5.9,38.6768537397789,12.4815413444874,48.8416049157338,14.8194436991627,8.0,153.0,0.8809999823570251,84.56635536961831,-0.2550799971818924
12,0.58,FIDEL,2021-04-22,2021-09-25,4200.0,38.49480276855371,23.03305689972371,5853.87586331126,320.0239248061335,0.0546687241545144,0.0,25.2,5.9,31.0532722473145,13.9122314453125,55.034496307373,14.9488162994385,6.0,156.0,0.8759999871253967,84.9687301775813,-0.2565600025653839
258,1.25,FIDEL,2021-04-22,2021-09-18,2400.0,38.50158000094332,22.96093201547138,12575.811941511723,436.7895514587193,0.0347325129773062,0.0,25.2,5.9,31.4262542724609,27.5399932861328,41.0337524414062,35.1155242919922,6.0,149.0,0.7390000224113464,71.07648027181625,-0.3112000000476837
123,1.46,ST 402,2021-04-23,2021-09-29,3300.0,38.52312367615538,23.00005700460328,14848.325277195008,534.6485730631384,0.0360073316742518,0.0,24.5,12.3,37.2502174377441,15.1643524169922,47.5854301452637,13.5856294631958,11.0,159.0,0.8709999918937683,85.73814809700616,-0.2534999907016754
126,0.48,ST 402,2021-04-23,2021-09-25,3200.0,38.47767240072878,22.995589798636438,4848.950279682675,337.6980102728488,0.069643529175339,0.0,24.5,12.3,40.2474670410156,15.3033599853516,44.4491729736328,12.1092414855957,11.0,155.0,0.8119999766349792,83.4699641726911,-0.3573000103235245
266,0.91,FIDEL,2021-04-23,2021-09-22,1800.0,38.514366866897326,22.99580319940021,9201.596116665718,476.506799104925,0.0517852330251582,0.0,24.5,12.3,33.7399749755859,16.2475738525391,50.012451171875,14.5117807388306,6.0,152.0,0.7229999899864197,64.98139941162214,-0.2659000068902969
135,1.18,LIDER,2021-04-23,2021-09-28,3100.0,38.47593702564357,23.00615213234765,11785.35306032475,495.14980746045455,0.0420139986410225,0.0,24.5,12.3,41.1799850463867,12.7528839111328,46.0671310424805,13.3403539657593,8.0,158.0,0.8050000071525574,75.65355552992486,-0.3009000092744827
261,1.07,FIDEL,2021-04-23,2021-09-22,2800.0,38.5168620915411,22.999118978382075,10754.57776127501,494.4264115296948,0.045973577252844,0.0,24.5,12.3,36.6225583702894,15.7112709511202,47.6661706785903,14.3685169479952,6.0,152.0,0.8090000152587891,72.71527536946994,-0.3139999985694885
243,1.22,LIDER,2021-04-23,2021-09-30,4160.0,38.49834512438592,22.96815021967928,12662.717046658923,467.0207187634837,0.0368815568603981,0.0,24.5,12.3,29.4026915815411,25.530919298173,45.0663906569945,20.4542157214156,8.0,160.0,0.9039999842643738,84.75325043871999,-0.2822000056505203
157,1.39,FIDEL,2021-04-23,2021-09-29,3380.0,38.46998105292072,23.01550766733441,13990.383692701194,519.7693048799983,0.037151897781843,0.0,24.5,12.3,40.748405456543,13.8871307373047,45.3644638061523,12.4933128356934,6.0,159.0,0.7540000081062317,81.4360070469124,-0.3239999920129776
237,0.95,ST 463,2021-04-23,2021-09-17,4650.0,38.51217751998934,23.025507521652862,9594.061005505851,492.3378625596629,0.0513169409989283,0.0,24.5,12.3,36.7343254089355,17.7440338134766,45.5216407775879,13.8886184692383,12.0,147.0,0.8029999732971191,80.52400030568243,-0.3267999917268753
165,2.53,FIDEL,2021-04-23,2021-09-14,3280.0,38.45399225437095,23.0612439749076,25549.55322029445,658.1668519430384,0.0257604055252224,0.0,24.5,12.3,29.9176270046796,17.3904450715491,52.6919279237714,13.6963179380669,6.0,144.0,0.6899999976158142,52.58385052680969,-0.251600007712841
241,1.14,LIDER,2021-04-24,2021-09-22,2480.0,38.43355601015629,23.020238930351034,11532.75391252078,476.1080574520448,0.0412831194581502,0.0,14.6,12.3,41.7696533203125,16.6493682861328,41.5809783935547,11.2547016143799,8.0,151.0,0.8040000200271606,73.04412503987551,-0.2777999997138977
124,2.3,ELPIDA,2021-04-24,2021-09-28,3400.0,38.49446225064446,23.048255869792182,23803.5076913213,613.1120701053435,0.0257572151993751,0.0,14.6,12.3,36.1554268490547,13.879532377564,49.9650407733813,15.8975009622127,4.0,157.0,0.8420000076293945,77.1735228532127,-0.2428000003099441
262,1.65,FIDEL,2021-04-25,2021-09-20,2400.0,38.50018608632931,22.976089815839224,16689.42870485235,585.7550255074091,0.0350973682722347,1.0,17.0,10.1,33.0327262878418,25.0580520629883,41.9092216491699,16.504430195309105,6.0,148.0,0.7369999885559082,69.9971997179091,-0.3420000076293945
145,0.55,ST 402,2021-04-25,2021-09-16,3500.0,38.49694689862712,23.028779293677143,5537.216263826023,436.5934453181852,0.0788471001521826,1.0,17.0,10.1,36.4406509399414,8.67662048339844,54.8827285766601,12.7461452484131,11.0,144.0,0.7549999952316284,68.98622518342275,-0.2860000133514404
269,1.73,ELPIDA,2021-04-25,2021-09-17,2500.0,38.482529630479895,23.01988208761122,17434.251576093717,566.4850882221074,0.0324926530829052,1.0,17.0,10.1,38.4740095461775,6.79684476174403,54.7291456920785,13.4393656356902,4.0,145.0,0.6430000066757202,68.9874242901802,-0.3945000022649765
171,1.25,FIDEL,2021-04-25,2021-09-28,4000.0,38.49407432828314,22.92062865160492,12527.389360854177,463.28932228277154,0.0369821124687372,1.0,17.0,10.1,41.1873636237523,8.26741266949466,50.5452237067531,11.4734533140807,6.0,156.0,0.8669999837875366,85.26052175249372,-0.3184999972581863
234,2.18,FIDEL,2021-04-25,2021-09-09,2100.0,38.45611049103802,23.07045011322414,22000.8298434254,658.4236935924184,0.0299272208493161,1.0,17.0,10.1,31.8793493093524,12.814279898821,55.3063705753012,13.3050072096024,6.0,137.0,0.8989999890327454,74.28631366870232,-0.2590000033378601
274,1.39,DP 396,2021-04-25,2021-09-20,2300.0,38.50100725872304,22.975588651695904,14044.501914240223,698.2114518775049,0.0497142195672716,1.0,17.0,10.1,33.0327262878418,25.0580520629883,41.9092216491699,16.416957043474156,2.0,148.0,0.6359999775886536,68.5540497496724,-0.4395000040531158
149,3.02,ELSA,2021-04-25,2021-09-10,3100.0,38.46249074395559,22.96723564360404,30561.179389271125,731.0379622070453,0.0239204761339703,2.0,17.0,10.1,39.9878187016113,11.5733016599029,48.4388796384858,11.4788195012696,5.0,138.0,0.7910000085830688,63.69740015342831,-0.2810000032186507
172,1.33,ST 402,2021-04-25,2021-09-27,3300.0,38.49576147000427,22.94050857304095,13475.655781201482,665.3022566426044,0.0493706775718254,1.0,17.0,10.1,49.7375679016113,4.55631256103516,45.7061195373535,11.7056274414062,11.0,155.0,0.8640000224113464,76.98215632186488,-0.3193333248297373
281,1.15,ST 402,2021-04-25,2021-09-30,4100.0,38.512173510631726,22.989274779264537,11603.216752826424,575.0598419757325,0.0495603809034812,2.0,17.0,10.1,30.1082706451416,24.1933746337891,45.698356628418,13.2734842300415,11.0,158.0,0.777999997138977,77.5650123782456,-0.2900000065565109
115,1.32,ST 402,2021-04-25,2021-09-20,2900.0,38.51946099656516,23.006224969566496,13357.009906357656,500.58210924021125,0.0374771084808393,1.0,17.0,10.1,32.839491889433,19.1137852182265,48.0467228923404,14.3915968732646,11.0,148.0,0.7490000128746033,60.12491599327097,-0.3699999898672103
142,1.8,ST 318,2021-04-26,2021-09-17,1800.0,38.47712664168025,23.034562216216063,18106.9186293652,578.0977243790251,0.0319268969067705,2.0,23.6,6.6,39.9155654907227,9.61344909667969,50.4709854125977,14.5755891799927,10.0,144.0,0.7490000128746033,69.70559248523071,-0.2671999990940094
